lattice_id,u,s,smoothness_value,smoothness_index,cost
125,1035409837,655720,97,24,181
125,871355485,-16403,349,69,168
125,4939657905,1883873,227,48,185
125,3486417103,929551,97,24,143
125,22660786225,5117137,251,53,290
125,6267998464,5013019,113,29,237
125,2195598314,-984987,191,42,131
125,18158448,4867,157,36,81
125,2196582570,-731,43,13,277
125,74699724645,15892411,373,73,188
125,617382675,160921,179,40,333
125,453853114,13589,127,30,180
125,8262147883,2268528,283,60,212
125,399698117,319335,349,69,244
125,363065787,-5833,307,62,262
125,8713662409,-56471,379,74,247
126,83383300,7339,179,40,146
126,640010560,794859,229,49,270
126,44147667200,41783831,257,54,254
126,75572675500,61846821,233,50,270
126,1111248611,-430869,113,29,75
126,83371145,-4816,43,13,120
126,6809650894,614079,71,19,76
126,361554572,258741,37,11,85
126,14012765525,5604077,269,56,255
126,1160601369760,480456419,293,61,180
126,4255387136,3213125,97,24,247
126,55600545,16571,227,48,84
126,222392625,56729,71,19,193
126,1084579375,691882,151,35,247
126,66733735112,5174325,61,17,209
127,236167910,927,103,26,77
127,9205576534,-4935803,283,60,152
127,6486718750,1210063,263,55,159
127,39940161250,27941123,53,15,142
127,33814587235,-11791407,347,68,203
127,889614539,-553320,53,15,184
127,2669796875,-706702,113,29,194
127,1799195125,692716,167,38,143
128,17283479675,-2868651,379,74,188
128,3097485830450,-268259281,331,66,239
129,155971855,-5008,313,64,62
129,289890942,219625,251,53,227
129,200658601,116920,79,21,177
129,557294738,234513,367,72,124
129,1909237859375,14209028,239,51,162
129,200533921,-7760,97,24,145
129,13836359075,-1016914,197,44,259
129,6445234796,5618595,281,59,272
129,636759777500,351894051,397,77,333
129,1732933380475,186409408,167,38,234
129,1910126522815,902872468,293,61,180
130,3546665122,2684821,283,60,152
130,7481755974,19783,271,57,85
130,20735286,10255,293,61,160
130,269555451,130048,127,30,97
130,43382571408,5081525,163,37,227
130,311211758,336293,149,34,171
130,725347872,-28213,317,65,230
130,1016585856,1059337,163,37,366
130,207272637,22327,269,56,91
130,13201672572,-172175,97,24,191
131,142559375,-5767,79,21,79
131,1212421210,617503,191,42,143
131,166351042,25043,317,65,124
131,5348825812,2632987,151,35,261
131,2926505392096,-560309,139,33,562
131,11223969453125,1455322598,263,55,276
132,111353621561,174672341,331,66,699
132,22898524,22197,151,35,139
132,1255703534481,433719337,337,67,251
133,17129970,-3439,181,41,91
133,17132148,-1261,97,24,97
133,1388635820,829691,139,33,110
133,119933385,-478,239,51,76
133,43296476730,352187,317,65,170
133,37641132540,-967033,191,42,174
133,6182687500,-2473149,131,31,336
134,226871172,359,359,71,95
134,15275680667,5529792,347,68,346
134,174537363,21353,163,37,164
134,34921315,18113,307,62,97
134,48567312612,-492971,191,42,204
134,6596020145,-685033,179,40,117
134,314056327585,171831999,257,54,174
134,1309856371,986296,97,24,250
134,296740917,63700,13,5,103
134,4225178295,1890853,359,71,164
134,4746805245,-30227,181,41,164
135,2918142531,-626651,199,45,316
135,26705867729535,16225362301,307,62,367
135,204423563619,109720879,379,74,519
136,21036743,-5910,197,44,59
136,35562056211,-27359,251,53,255
136,8203837271,-2797399,379,74,235
136,28000829625,-6941518,199,45,135
136,21048105,5452,47,14,106
136,14442030625,6770667,337,67,187
136,2181239266635,-547167017,337,67,458
136,7216909479,-720500,131,31,223
136,21656092175,3202238,137,32,299
136,14726142679,-3714421,257,54,411
137,856033619,32469,137,32,131
137,81299687161,-20422089,157,36,215
137,5869467175,-2700714,157,36,152
137,7549037782,-892361,149,34,273
137,2894362625,1078738,137,32,108
137,6425915881,5907256,107,27,249
137,695689945643,189011268,211,46,352
137,119933385,93224,271,57,183
137,17134810,14787,53,15,206
137,2014280211658,126625731,151,35,385
138,257784345,121588,269,56,78
138,773006507,18236,97,24,106
138,3864887299,-54056,233,50,131
138,23417823,-6064,379,74,136
138,26383370949,-15349700,79,21,244
138,52788863403,-8577895,233,50,235
138,796370883,-41275,127,30,88
138,46830231,-17543,331,66,116
138,23430330,6443,379,74,80
138,48155848650,-27086909,383,75,316
138,304532305,21774,191,42,85
138,30151955225,5412656,223,47,155
138,304434045,-76486,229,49,141
138,478908490095,-86575168,193,43,202
138,23421475,-2412,67,18,121
138,163897425,-69784,61,17,157
138,23402547,-21340,97,24,182
138,8454839211,-1183996,379,74,143
138,16903287765,-8758649,293,61,180
138,108068925965,-79160314,409,79,184
138,5738880213,27898,37,11,111
138,7610057973,-2705302,379,74,260
138,772660574,-327697,73,20,147
138,14914950714,-6065305,359,71,203
138,11462505561,-15199069,179,40,363
138,116998182,-121253,151,35,250
139,271443250,39249,89,23,55
139,172822000,110363,127,30,183
139,567451500,-29593,293,61,108
139,468562500,-226229,269,56,262
139,10791015625,8874858,251,53,171
139,74060000,40727,293,61,286
139,7972781180,3372787,109,28,200
139,413281250000,475764479,223,47,426
139,24700000,26909,379,74,315
139,67056500000,19711753,163,37,393
139,469395500,606771,227,48,340
140,6429386535,-2966569,251,53,115
141,9969335625,8612461,263,55,435
141,711460035,-20191,331,66,112
141,12102660375,7496533,163,37,329
142,17087574,2035,37,11,54
142,324553460,-71781,337,67,124
142,119634678,35905,167,38,134
142,5109104484,528323,131,31,231
142,43308546512,-3294853,233,50,420
142,6918589909,-1053386,113,29,132
142,85374068,-53627,163,37,314
142,187767804,-173125,277,58,243
142,17086700,1161,43,13,157
142,1384319860,391201,109,28,180
142,461228768,-80785,151,35,506
142,2887451280,-4811,283,60,458
142,461134180,-175373,149,34,330
142,141416363880,-68984579,419,80,381
143,1438610992,-226353,383,75,151
144,20344155,16352,73,20,106
144,20333173,5370,179,40,105
144,30914379419,-4208944,193,43,207
144,56615070811,42795062,229,49,129
144,9354242469,3453089,191,42,188
144,814079187,967067,229,49,473
144,1321886867,579672,97,24,362
145,193759475,39449,383,75,66
145,1162109375,-210781,97,24,282
145,7369140625,7779637,233,50,279
146,51443768915,-2551159,101,25,197
146,74713023,-9301,131,31,153
146,971614875,224663,127,30,223
146,18681750,1169,167,38,115
146,6797179719,-2551765,163,37,131
146,971301375,-88837,37,11,219
146,2045223825161,-523961311,409,79,317
146,18680025,-556,139,33,147
146,74687613,-34711,337,67,187
146,224087045,-79927,311,63,230
146,523254699,198431,173,39,188
146,430018875,365512,107,27,199
146,261651335,123201,13,5,104
146,2017581709,78961,281,59,158
146,1345195687,193855,283,60,127
146,1960934222555,-78448501,223,47,394
146,149492475,47827,283,60,250
146,597774485,-4107,37,11,309
146,4269019479725,-16335043,293,61,379
146,95202820725,6579949,331,66,324
146,4707846125,339713,347,68,302
146,325909824625,83130823,337,67,205
146,18679375,-1206,67,18,189
146,12068143125,487799,239,51,208
146,2858253125,124232,293,61,298
146,13486955625,-423857,401,78,258
146,149428125,-16523,41,12,340
146,27231028825,-5258273,359,71,182
146,2129252125,-334109,281,59,273
146,4033054025,-1951471,379,74,376
146,336113375,-137083,163,37,169
146,1194366195,-1190989,373,73,543
146,261707875,179741,109,28,258
146,12552827375,-523057,139,33,423
147,1941256383143,987847808,419,80,374
148,3463401755,-10519,157,36,108
148,4421655205,-3816034,269,56,229
150,70799773,9100,13,5,63
150,3991252100,3377521,229,49,235
151,24137569,10296,13,5,45
151,537954000303,36448768,277,58,133
151,8323471949,-437236,389,76,81
153,16327790505,782633,151,35,348
153,3811063230,2642867,191,42,267
153,70592081625,36083321,211,46,367
153,838615635,398713,103,26,128
153,4952781015,-3632089,197,44,213
153,802811655,1038947,233,50,466
153,18225207,3100,31,10,198
153,3353006475,138787,37,11,265
153,2040880413,4429,103,26,274
153,2332876221,446525,337,67,482
154,123055911,92672,181,41,103
154,228596977,236676,163,37,159
154,9010994993,-453808,251,53,182
154,193228290,343,7,3,84
154,228512130,151829,131,31,147
154,30823053242410,13015188853,241,52,232
154,17563975,-2202,367,72,128
154,2967501130,-1182783,373,73,132
154,158129818,34225,37,11,66
154,9292964065,456432,257,54,115
154,228315780,-44521,211,46,175
154,2603434216460,-874487029,337,67,601
154,8060602550,-2272693,313,64,230
155,185644250,89349,79,21,126
155,662421643,-274432,67,18,334
155,450656250,22919,43,13,116
155,26503176,-4667,359,71,330
155,98140453125,-18089504,193,43,124
155,450327878,-305453,97,24,223
155,10355845500,-8721113,373,73,320
155,609845964,165575,179,40,219
155,14879921875,9021952,263,55,144
156,22837815,9952,311,63,51
156,3082845779,1084274,193,43,91
156,81124178863,16781624,239,51,171
156,114199462,60147,163,37,130
156,1712067238,-22487,199,45,203
156,434188755,459358,239,51,184
156,114250591,111276,281,59,122
156,125458658325,110862592,137,32,255
156,475343239579,-47007396,347,68,254
156,3902017735,-1546838,409,79,142
156,251286945,180452,229,49,155
156,68561045,77456,103,26,218
157,2749762631,361325,149,34,87
157,126459338863,-13121213,277,58,177
158,99891116,39411,151,35,57
158,379756404,319925,191,42,319
158,12477703316,-3759809,211,46,139
158,99849256,-2449,79,21,113
158,84375336309,645584,257,54,206
158,76302011667024,-146949973601,409,79,1028
159,387172500,394219,283,60,177
159,3719100000,2665213,197,44,345
159,5029062500,944847,379,74,126
159,33443265625000,21367585509,331,66,387
160,109627815,611,47,14,82
160,4418682840,6187879,137,32,253
160,14511356145,13158416,263,55,210
160,13541176209,2216515,109,28,231
160,27436266,29465,83,22,136
160,43488279428,-6313759,349,69,234
160,8854876800,2480077,373,73,225
160,2220305230,354349,157,36,114
160,520977600,248381,137,32,155
160,1889829667,-1239602,139,33,195
160,520720200,-9019,311,63,156
160,27424980,18179,53,15,113
160,13269742785,4851101,277,58,150
160,115848695193,54960968,271,57,301
160,24118047917,63037,373,73,215
160,8201094032,6460533,223,47,202
160,1068961432,96193,107,27,158
160,40972428552,-738943,269,56,204
160,4636735488,4986119,409,79,307
160,8197085952,2452453,211,46,203
160,1068433289,-431950,163,37,243
160,301507920,33109,293,61,106
161,20203612,23493,191,42,278
161,222226550,245241,293,61,353
161,1391922532,-505679,173,39,282
161,20180292,173,173,39,70
161,666021580,77653,67,18,110
161,222127100,145791,167,38,181
161,138449086776,33650555,269,56,228
161,1030023904,837835,67,18,575
161,545088544,225331,101,25,455
161,5830643819,-1410572,139,33,193
161,464564100,421363,331,66,318
162,35972721027,41761025,137,32,349
162,135355506,276709,397,77,383
162,1082055263,1424887,149,34,233
162,128771914401,176899657,383,75,404
163,297334800,318091,331,66,276
163,702807435,767941,227,48,219
163,3404636125,2444731,239,51,176
163,27027000,25481,307,62,230
163,45019420875,34890221,283,60,259
163,459555525,529702,67,18,297
164,2795977129,-154251,197,44,77
164,1998274707,1038007,109,28,166
164,1897341831,-33034,199,45,117
164,6846658676,-3863205,293,61,270
164,19997120,24753,223,47,143
164,19991439,19072,149,34,161
165,6056668475,3189554,401,78,170
165,1153658891,615287,349,69,241
166,20189400,-1027,79,21,71
166,5832820125,-2213278,199,45,294
166,343291905,54646,307,62,115
166,16819660800,1035109,239,51,267
166,5835691008,657605,151,35,257
166,32054068569600,13900153727,389,76,454
167,18680025,-316,79,21,66
167,130713255,-49132,173,39,159
167,18679375,-966,23,8,82
167,18652634,-27707,269,56,358
167,9864373750,-17526639,113,29,545
167,466817637,-190888,223,47,122
167,58300139898,-75925727,47,14,456
167,18667275,-13066,139,33,157
167,410921875,-45627,227,48,155
167,3151247330,-5730299,277,58,740
167,1286910625,-2032904,73,20,431
167,821590875,-344129,151,35,250
167,8145154325,-18154692,409,79,718
168,17446352,-225,5,2,54
168,19277494544,-973041,103,26,138
168,27197272277,-19387843,383,75,228
168,331051903,-433060,367,72,393
168,331508177,23214,73,20,78
168,1098802276,-332075,359,71,216
168,13334808256,-11823149,317,65,362
168,17454976,8399,227,48,79
168,52375232,35501,271,57,120
168,52330267,-9464,13,5,181
168,1385783265958,-783441117,67,18,444
168,41885441312,-3790065,167,38,193
169,1291865575,836653,157,36,146
169,49088710825,29611789,269,56,455
169,3303375625,4079491,239,51,314
169,1099921875,156497,347,68,90
169,2487515625,1089553,313,64,214
169,286983125,87809,317,65,103
169,95665625,33853,349,69,167
169,237585823475,36501827,401,78,394
169,5908203125,2941204,167,38,166
170,100978977,-21539,181,41,70
170,6237153846,371983,127,30,123
170,693236621154,-5670541,401,78,164
171,19476994734,3415301,131,31,182
171,48693995815,44534091,383,75,139
171,12409550180,17272359,349,69,251
171,68939809,-33908,173,39,84
171,37176317168,-516295,47,14,240
171,3587978639,1345355,401,78,111
171,1195955817,411389,251,53,104
171,22985326,-5913,73,20,63
171,437239660,406119,233,50,151
171,2783018745,1078826,293,61,236
171,2643773734,-218751,79,21,83
171,46009089,26611,89,23,137
171,160912140,-26533,157,36,80
171,5080955148,-108671,401,78,231
171,298882355,-3752,67,18,79
171,3888069592,2550201,373,73,220
171,1493942184,-488351,277,58,284
171,28171751212,7483437,383,75,130
171,574233732,-547243,139,33,361
172,9371315408,-279609,229,49,213
173,20674907,-752,47,14,66
173,186094265,13334,113,29,174
173,62064925,37948,179,40,121
173,869309375,931697,149,34,155
173,15076871887,4316476,293,61,268
173,516890661,-814,37,11,169
173,62046985,20008,61,17,83
173,3166447375,3071548,157,36,244
173,82696075,-6561,3,1,141
173,25845855021,1281271,359,71,210
173,82798485,95849,101,25,267
174,54626584194,12364319,359,71,280
174,7476548184,3023359,197,44,326
175,23925330,5719,43,13,78
175,88620213240,45893707,113,29,207
175,167510265,72988,257,54,83
175,550877184,726131,73,20,248
175,23918796,-815,163,37,92
175,119562768,-35287,71,19,144
175,6582985344,5092319,397,77,295
175,167514336,77059,293,61,151
175,1842867456,1057409,109,28,192
176,17353270,1227,409,79,47
176,367731774575,-409169713,353,70,377
176,2547775550,-2974771,379,74,343
176,17345328,-6715,79,21,95
176,17332693,-19350,43,13,198
176,17341632,-10411,359,71,202
176,225276996,-299563,241,52,301
176,51980390,-75739,89,23,331
176,415877605,-571427,137,32,293
176,17355800,3757,17,6,129
176,138802125,-14219,241,52,200
176,329326305,-362512,163,37,263
176,121431375,-32926,163,37,238
176,2306411250,-1410469,263,55,401
176,17342325,-9718,113,29,190
176,900951975,-1354261,149,34,400
176,294940800,-43931,223,47,231
177,20711691,3530,353,70,88
177,773445816990,16711801,131,31,407
177,269277272,71179,79,21,81
177,1658025369,1372489,127,30,471
177,22884825348,2307443,317,65,494
177,74808866979,52405769,239,51,533
178,85071664,-6437,157,36,61
178,4054251768,-1137713,317,65,192
178,3433468416,1985009,67,18,345
178,28359552,185,37,11,131
178,652087296,-178145,79,21,341
178,4963016448,127223,107,27,339
178,2183599323,-71936,281,59,118
178,3434318784,2835377,283,60,237
178,28406538240,18811873,181,41,252
178,311940720,-12317,113,29,154
178,5304106314,904685,107,27,204
178,534898721358,-100737097,211,46,324
178,14880825016,-7842659,211,46,178
178,85783579504,-3505671,83,22,234
178,62270121984,-35407315,317,65,340
178,5923674288,-3433415,277,58,189
179,2092303655,-225567,353,70,165
179,13596259609,-5180334,109,28,137
179,5188627730,9353,199,45,231
179,106732899,-28796,313,64,87
179,1045928910,-335701,211,46,123
179,106643732,-117963,257,54,389
179,64024870,-32147,61,17,167
179,10817248036,-8387837,283,60,357
179,234429524,-446205,197,44,597
179,418545885485,-2663593,373,73,199
179,12918329767,164672,83,22,105
179,21343517,-8822,401,78,189
179,319979933,-305152,149,34,314
180,42370209,3055,47,14,150
180,1037551905,-443368,353,70,157
180,931826025,-251363,241,52,241
180,71608817375,-12856462,349,69,265
180,932056875,-20513,281,59,267
180,7158472965,-1576061,227,48,218
180,10583029431,-8759069,379,74,293
180,1578823895025,-115200247,331,66,481
181,2871304590,277327,131,31,117
181,832516542,88519,127,30,229
181,15824871260,8738823,191,42,380
181,84859236,-82399,131,31,350
181,817249811202,-551262251,173,39,201
182,452040875,71219,311,63,145
182,319905850,-239323,191,42,179
182,2133180889125,-266543747,337,67,323
182,602004645,-621563,157,36,181
182,69666636325,-68515182,353,70,262
182,5920384757045,-2225615179,167,38,263
182,8504281144645,20097349,353,70,344
183,27759095,72,3,1,108
183,27784460,25437,139,33,138
183,27792050,33027,109,28,207
183,277465721,-124509,11,4,163
184,8525661551,-4951949,401,78,208
184,614204305,133,19,7,247
184,11194885317733,-1544901017,191,42,362
186,740353601,64583,131,31,60
186,88161216,31571,241,52,117
186,1145681152,-4233,83,22,190
186,123365974,-15529,293,61,67
186,712561865824,33685999,383,75,225
186,335244624,351973,229,49,200
186,2981109120,2327119,269,56,148
186,88151868,22223,313,64,135
186,9331305984,7189543,97,24,294
186,2202214833,-1026292,103,26,226
186,440685696,37471,101,25,196
186,2028990392,2008557,181,41,248
187,518862773,-41917,251,53,81
187,115210410371,100053306,229,49,188
187,86458702,-25413,197,44,83
187,121107558,29797,359,71,88
187,7871518721,1464256,167,38,129
187,77952020575,-22057509,331,66,238
187,86497411,13296,277,58,183
187,103787125,6187,269,56,279
187,45422770679,18610304,419,80,317
188,17959480,6771,61,17,93
188,413104692,192385,353,70,142
188,27318934720,12864331,347,68,190
188,67493838720,45511007,167,38,203
188,413048832,136525,127,30,305
188,218551477760,120867357,389,76,295
189,714243791492,411776037,283,60,185
189,103787684,-12231,151,35,119
189,415377677,178017,173,39,139
189,6001635640,2000553,269,56,276
189,41556515,36549,131,31,156
189,145310594,-9287,251,53,94
189,22926813448,-12967767,311,63,170
189,105523030965,37376,73,20,168
189,290697055,57293,53,15,110
189,62312096,32147,61,17,175
189,477076985,-402624,233,50,199
189,124479355,-80543,337,67,163
189,3508648528,211401,283,60,311
189,6474616225,-2498471,191,42,211
189,7532772205,-3101624,113,29,212
189,20773830,13847,227,48,99
189,20791816,31833,131,31,380
189,809713850,74513,277,58,73
189,145411750,91869,271,57,100
189,62339200,59251,307,62,287
189,5030309375,6393489,241,52,362
189,62266750,-13199,197,44,143
189,59634623125,-8808034,73,20,233
190,472627968750,-10134473,401,78,263
191,384359283,121900,53,15,74
191,519932777,82200,137,32,197
191,294007252,178665,277,58,127
191,519847713,-2864,179,40,114
191,22600956,-1243,113,29,87
191,1469081691,-61244,251,53,108
191,90411321,2525,101,25,80
191,93493458289,-79645571,373,73,450
191,4520797281,357481,83,22,187
191,90453243,44447,263,55,241
191,10982181203,-2487511,359,71,171
191,1039190229,-510925,191,42,159
191,22589974,-12225,163,37,166
191,903041139,-1046821,131,31,308
192,246879450795,284453531,251,53,400
192,3057982265,1019489,173,39,167
192,1600993485,-272731,263,55,176
192,892012950,398807,137,32,122
192,200146950,-11327,241,52,151
192,18225769095,11365888,281,59,230
193,120971812500,86650999,317,65,203
194,502329685,-23864,157,36,279
194,1766670906,-869359,349,69,184
194,930326241,41891,257,54,128
194,428117481,186680,359,71,102
194,60602995423971,-14797964204,359,71,330
194,4076891557739,2134470617,283,60,471
195,33682649,8587,277,58,63
195,202135661,91289,193,43,105
195,219062438,181035,149,34,323
195,34377155449,29612209,127,30,344
195,1792160394037,1508473125,359,71,207
195,24351401984,21892189,199,45,251
196,1036251223,193103,307,62,74
196,598661332731,-180260629,397,77,393
196,828797381181,-49114819,107,27,626
197,1289251821,1356271,311,63,326
197,87687808637,110911237,313,64,366
197,438124876,240389,89,23,106
197,438581066,696579,337,67,286
197,46552768108,59738753,283,60,314
197,386947561,578896,373,73,286
198,28452424,8717,379,74,80
198,540480864,50431,47,14,123
198,483971040,428021,233,50,224
198,3555458676,-4699,127,30,155
199,1231693125,15337,313,64,211
199,1231693125,15337,313,64,211
199,16618931875,-8718263,311,63,336
199,16618931875,-8718263,311,63,336
200,248113540125,8640134,83,22,200
200,19091899827,6907520,251,53,181
200,5922051575,-877072,191,42,163
200,3288813759,-1702156,107,27,158
200,320050468595,212321657,491,93,177
200,15141471345,5098136,337,67,106
200,10096344363105,383432702,491,93,363
201,4963366595421,222631696,359,71,331
201,686891205,-49136,83,22,173
201,235623308778,2771815,179,40,339
201,247944091010,-41372091,421,81,235
201,39170019889,14420452,271,57,162
201,1630023173779,-1460136096,241,52,271
203,7146369747,-566143,359,71,116
203,95106149919,51902582,349,69,258
203,3574921959,1454014,433,83,231
203,102162085515,-39097712,271,57,196
203,133635622419,-12078724,131,31,208
203,113035624181829,-8175483890,317,65,348
204,155011468118,-7633161,251,53,178
204,1843706317935495,-3817615129,197,44,335
204,14494494729,-14682238,271,57,272
205,19473419636563,-3747913497,257,54,228
205,204781194761,-87584879,179,40,378
205,96539000665,-41995451,307,62,498
205,1281029207240497,-899134297727,457,87,615
205,2926158235,-538617,151,35,497
205,21230697147,12144970,359,71,106
205,732150237,476024,379,74,116
205,9509118850,-2645919,53,15,157
205,24869480779,-7442463,257,54,83
205,88525461622,-7118151,401,78,67
205,4392342955,2297677,353,70,127
205,2926765985,69133,269,56,124
205,71244113166369,25871969801,277,58,462
206,18758507625,-155918,43,13,224
206,1293001281,-699653,307,62,178
206,646261839,-588628,101,25,262
206,646699625,-150842,379,74,131
206,4528627675,674406,181,41,94
206,646041990,-808477,193,43,274
208,11899821517,-7240416,379,74,503
208,3011589777875,-896891174,461,88,275
208,21068786375,2446032,389,76,212
208,663976248052,-71436673,227,48,438
208,4021005649960,998355811,101,25,228
208,403605711106,-318466775,137,32,466
208,2315251250000,701595793,521,97,289
208,403987469600,63291719,367,72,314
208,156619937500,-3723311,229,49,191
208,4359848400625,-884050376,353,70,708
209,611605995,163216,101,25,102
209,1223452685,567127,109,28,138
210,122391589879,120596209,331,66,273
210,15142099875,3786373,359,71,116
210,582674235,431408,457,87,116
210,32644697525,39099213,307,62,386
210,2330302975,1331667,43,13,155
210,4658503421,560805,109,28,240
210,3499436525,5979563,373,73,394
210,9315996685,111453,383,75,313
210,65264926155,53729531,509,96,537
211,553311920,294541,163,37,78
211,552993518,-23861,223,47,69
211,6084803200,1612031,349,69,179
211,2378918303125,390556046,317,65,320
211,2764890336,-196559,167,38,177
211,8292118016,-3142669,541,99,258
211,1105788125,-246633,359,71,158
211,9400083693,-1211750,131,31,153
211,47015410624,8933409,379,74,143
211,6849997562500,-5758884963,263,55,474
211,243771164624,-109499515,487,92,318
212,17233974681,3092519,457,87,160
212,401013474099,64100714,521,97,315
212,33805905287,6867200,37,11,280
212,198154412533,-732330,103,26,103
213,25816463781,-2745925,71,19,66
213,169226920084455,113134868816,499,94,246
214,295284670436,96544709,373,73,252
214,23583700049,1177608,353,70,143
214,223490628711,-136739264,41,12,211
215,9287762575,4771902,229,49,178
215,9285895125,2904452,397,77,237
215,529375388750,244920389,149,34,266
215,5004629296875,1097324128,419,80,374
215,5911641125,4283424,139,33,117
215,109625150781250,95143830523,449,86,566
215,529116689465,-13778896,251,53,179
215,176454667242,77844455,307,62,172
215,33687862090553125,5356619742522,463,89,679
215,5179744828125,679940834,353,70,342
215,5788171545975,-195092762,277,58,487
215,3255562000275,607907024,293,61,403
216,26619221416424,-3234688645,107,27,318
216,52037575701280,-1018321139,367,72,376
216,2528975488,6541,211,46,519
217,11467397500,1745987,293,61,71
217,7418524075,-426904,73,20,66
217,674181750,-268339,83,22,157
217,1348293375,-606803,293,61,221
217,674377165,-72924,103,26,143
217,17525048145,-10654169,401,78,160
217,614801004235,-297476933,521,97,325
217,286643654869,2367044,109,28,122
217,62046225725,-3182463,379,74,185
217,12824409000,9857309,409,79,146
217,9252300921875,194600973,409,79,285
218,16789281600,2906101,71,19,215
218,486806866000,1976529,401,78,365
219,26257109375,23559184,283,60,294
219,761044889990,271934451,223,47,107
219,123017708275,-8596069,467,90,211
219,576683148635,449649612,457,87,174
219,9950522775,-134194,293,61,102
219,44334778125,9124354,401,78,206
219,94065324375,-13614241,97,24,225
220,42452255313,8140615,223,47,245
220,1757012239125,-27750356,461,88,283
220,3658775071,-200334,193,43,127
220,91446721821,-27663304,431,82,135
220,16097812263,-1679519,167,38,304
220,98739937963,-52397972,269,56,121
220,16101694245,2202463,439,84,164
220,4032158558571,-32337739,433,83,332
220,731535585,-259496,199,45,96
221,9179879830,3344447,503,95,60
221,9689864827825,-556536623,353,70,302
221,3745147083125,1120646861,359,71,404
221,155976377375,-24724136,211,46,266
222,294066616725,130720207,541,99,245
222,91979113240,25904971,383,75,137
222,296201703574,-91967515,487,92,252
222,173674847360,-14546037,241,52,233
223,1118796401888,122353763,491,93,207
223,10730459767885,-458327889,257,54,305
223,15682979660755,-7691694786,241,52,433
223,521805414321,-242474804,433,83,211
225,1313713485,-201541,109,28,62
225,78210035475,32091428,373,73,146
225,100525141249,10641760,293,61,102
225,15109768674,-254125,107,27,169
225,19076463120,24695243,223,47,411
225,55918446584,77057979,433,83,336
225,147969550729,154110304,113,29,291
225,196531537356,101240969,487,92,157
225,17762441840,24588989,397,77,412
225,237277215318,115553125,359,71,185
225,10546586682012,-866189203,251,53,186
225,287443242086,352808905,313,64,275
227,900416650000,756273033,421,81,354
227,163578515625,3901631,97,24,255
227,14849364595,-21054859,167,38,305
227,2370138671875,-1693231038,233,50,420
227,37192961624,16912989,223,47,228
228,135318341772,3694681,233,50,250
228,517739742432,360209437,479,91,348
228,125195257423539,-10589561251,509,96,323
229,20880682225,14139574,419,80,95
229,49035945619375,20436932176,353,70,280
229,44819834787,-4590167,277,58,227
229,5485690862243,108649769,397,77,188
230,20402934825,13797788,173,39,359
230,469021362810,71210959,251,53,184
230,20389718349,581312,293,61,255
231,1755886055,439749,89,23,127
231,17429512951942,2319749127,151,35,367
231,150122202923,31543760,163,37,244
231,6153210401,9148330,421,81,368
231,106305954066,101452553,353,70,248
231,878633028,909875,251,53,274
231,1420730777050,1452438649,479,91,349
231,94779919831212,39360419545,191,42,474
232,586963335,29282,11,4,64
232,1174062071,193965,193,43,163
232,6455858868,-415715,61,17,426
232,83931694875,125296,191,42,134
232,2085417187500,40497191,433,83,274
232,3519779263,-1825055,97,24,341
233,342619720625,-19792811,227,48,319
233,1629661773675,2124084854,347,68,422
234,152686407718,-46611875,107,27,140
234,661307735,125832,107,27,49
234,356150903125,-226142592,509,96,303
234,879142502909,-229428081,521,97,173
234,16524295766,-5251809,463,89,295
234,13899486212,14666249,271,57,338
234,3910953471486,62515241,433,83,228
234,782053405925,-124785324,461,88,151
234,1068819118580,-312018571,431,82,304
234,162000908264,11342029,467,90,456
235,700740425,-74948,457,87,119
235,401201997875,335604519,401,78,350
235,19306386197175,28356916691,179,40,645
236,50183341131,-38213057,491,93,240
236,201809212150,-42803721,499,94,331
236,24114986126,-29991849,103,26,413
236,180485330900,-119104353,359,71,335
236,966015939,216820,293,61,232
236,1192385674039,-376237926,439,84,321
236,24131456986,-13520989,463,89,415
236,238522843125,-29539268,101,25,496
237,9550313843,2562248,347,68,60
237,270498472167,-21156358,457,87,145
237,3582055525363,1648677238,331,66,262
237,41380305813,6715568,227,48,270
237,174804205189383,786404258,491,93,400
237,535462533837,151927744,199,45,343
237,54106049998,2124293,269,56,313
237,9543905371,-3846224,89,23,371
237,1015765140572,520887637,499,94,229
238,765692655,-32806,349,69,80
238,17602459875,-9225728,487,92,155
238,8685805078125,3244075846,499,94,239
238,17613495900,1810297,503,95,250
238,421885406250,-29322761,359,71,175
238,65074877868,-11786317,353,70,258
238,13022004996,4672159,277,58,282
238,488108515625,341396968,541,99,160
238,14548770170,-13589,127,30,140
238,2392074558951,-817506674,349,69,200
238,1323964034525,24712456,397,77,188
238,494486964125,-171683681,449,86,278
239,930874780,-506049,97,24,123
239,3722276415,-3246901,139,33,210
239,931548150,167321,53,15,192
239,6520336875,671072,313,64,357
239,286834634775,-30660557,317,65,288
239,10247852160,2663041,401,78,305
239,21417771375,-3987692,277,58,310
239,13644035939205,7689221816,233,50,346
239,126724792005,56999261,347,68,420
241,228389516264,-58980361,541,99,458
241,26930817653740,-6001480307,107,27,328
241,2328675548563,-1499117012,433,83,228
241,1148205230788,-129212247,233,50,332
241,593987800637,21709412,461,88,174
241,8053320877602,-3296103373,211,46,343
242,146209318125,10417904,487,92,126
242,252507748779,-17624330,241,52,255
242,5507690383624,-1000234751,401,78,288
243,226617111695,-12493287,317,65,150
